"scenario";"Ass";"Rule";"Rec";"INN";"OER";"Fscan";"stock";"year";"rec_q95";"ssb_q95";"f_q95";"biomass_q95";"catch_q95";"landings_q95";"discards_q95";"catch.iyv_q95";"land.iyv_q95";"disc.iyv_q95";"rec_q50";"ssb_q50";"f_q50";"biomass_q50";"catch_q50";"landings_q50";"discards_q50";"catch.iyv_q50";"land.iyv_q50";"disc.iyv_q50";"rec_q05";"ssb_q05";"f_q05";"biomass_q05";"catch_q05";"landings_q05";"discards_q05";"catch.iyv_q05";"land.iyv_q05";"disc.iyv_q05";"pBlim_q95";"pBlim_q50";"pBlim_q05";"pBpa_q95";"pBpa_q50";"pBpa_q05";"pBtarget_q95";"pBtarget_q50";"pBtarget_q05";"pFlim_q95";"pFlim_q50";"pFlim_q05";"pFpa_q95";"pFpa_q50";"pFpa_q05";"pFtarget_q95";"pFtarget_q50";"pFtarget_q05"
"ASSnone_HCR12_RECmed_INNvar_OERnone_Fscan0.08";"ASSnone";"HCR12";"RECmed";"INNvar";"OERnone";0.08;"PIL";2048;29002706.3211008;814625.926617365;0.0922623456180979;814625.926617365;62862.0715949016;62862.0715949016;0;1.36566328228703;1.36566328228703;NA;12147428.6756061;551973.559402369;0.0795302872535821;551973.559402369;41593.7802323151;41593.7802323151;0;0.975681553415259;0.975681553415259;NA;5254163.6005784;388776.987353779;0.0613769361096873;388776.987353779;28245.8924373487;28245.8924373487;0;0.805775031147216;0.805775031147216;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ASSnone_HCR12_RECmed_INNvar_OERnone_Fscan0.08";"ASSnone";"HCR12";"RECmed";"INNvar";"OERnone";0.08;"PIL";2049;29649959.2337773;816890.055751142;0.0915316020591288;816890.055751142;61115.3400785952;61115.3400785952;0;1.34143909782242;1.34143909782242;NA;12555149.8409569;554625.034174331;0.079370069019385;554625.034174331;41558.4002278419;41558.4002278419;0;0.97909263087354;0.97909263087354;NA;4977936.56120696;381590.409778081;0.0620184712734042;381590.409778081;29124.1600014986;29124.1600014986;0;0.805112454795263;0.805112454795263;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ASSnone_HCR12_RECmed_INNvar_OERnone_Fscan0.08";"ASSnone";"HCR12";"RECmed";"INNvar";"OERnone";0.08;"PIL";2050;30177213.2035115;828160.194823681;0.0922357715439711;828160.194823681;62458.0163395903;62458.0163395903;0;1.34875508994974;1.34875508994974;NA;12237231.4734188;555033.792422458;0.0795328241407105;555033.792422458;41757.1870789804;41757.1870789804;0;0.974755708165125;0.974755708165125;NA;5370073.72918516;382571.11861826;0.0603961878927692;382571.11861826;28325.5717608698;28325.5717608698;0;0.810343536826841;0.810343536826841;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ASSnone_HCR12_RECmed_INNvar_OERnone_Fscan0.08";"ASSnone";"HCR12";"RECmed";"INNvar";"OERnone";0.08;"PIL";2051;29630260.6783752;837750.706650611;0.0921647362459447;837750.706650611;62535.3270508846;62535.3270508846;0;1.36764783812961;1.36764783812961;NA;12822860.692111;556185.809327909;0.0793826390469314;556185.809327909;41875.8002243636;41875.8002243636;0;0.976332593342977;0.976332593342977;NA;5257544.55385659;386019.621663089;0.0613968452708644;386019.621663089;28361.6147371558;28361.6147371558;0;0.803335555900394;0.803335555900394;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ASSnone_HCR12_RECmed_INNvar_OERnone_Fscan0.08";"ASSnone";"HCR12";"RECmed";"INNvar";"OERnone";0.08;"PIL";2052;29178155.6387784;843324.991585171;0.0921278927574015;843324.991585171;62120.676767981;62120.676767981;0;1.36566129547867;1.36566129547867;NA;12649986.6904885;553264.061347018;0.0787195070150072;553264.061347018;42010.9615840389;42010.9615840389;0;0.969932848099431;0.969932848099431;NA;5295260.77025439;382620.137658298;0.0607904501051074;382620.137658298;28328.1649709025;28328.1649709025;0;0.811193700891719;0.811193700891719;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ASSnone_HCR12_RECmed_INNvar_OERnone_Fscan0.08";"ASSnone";"HCR12";"RECmed";"INNvar";"OERnone";0.08;"PIL";2053;28374075.2740225;829584.051763931;0.0927366013688383;829584.051763931;63768.0102221582;63768.0102221582;0;1.35216805976143;1.35216805976143;NA;12161371.0159443;560950.680754667;0.0793412720810981;560950.680754667;41835.1086379448;41835.1086379448;0;0.983617654022865;0.983617654022865;NA;5293287.75022519;387846.723090222;0.0607537560035735;387846.723090222;28473.7860546079;28473.7860546079;0;0.809447660669742;0.809447660669742;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ASSnone_HCR12_RECmed_INNvar_OERnone_Fscan0.08";"ASSnone";"HCR12";"RECmed";"INNvar";"OERnone";0.08;"PIL";2054;28099620.6697131;817893.499380361;0.0924789469736236;817893.499380361;63111.1065229505;63111.1065229505;0;1.3690303714837;1.3690303714837;NA;12028669.4014584;557359.110075383;0.079425894383397;557359.110075383;42331.7656904703;42331.7656904703;0;0.985341736925038;0.985341736925038;NA;5128172.18871278;388098.434283754;0.0612638235389793;388098.434283754;29081.9291166196;29081.9291166196;0;0.809551423391616;0.809551423391616;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ASSnone_HCR12_RECmed_INNvar_OERnone_Fscan0.08";"ASSnone";"HCR12";"RECmed";"INNvar";"OERnone";0.08;"PIL";2055;27959953.9829912;808049.318913016;0.0923545350029904;808049.318913016;62067.2673931453;62067.2673931453;0;1.33034009800251;1.33034009800251;NA;12425819.1581035;556360.47698657;0.0794609782271956;556360.47698657;41949.9776189561;41949.9776189561;0;0.974835581226923;0.974835581226923;NA;4762155.9564591;385994.919130311;0.0623370138440864;385994.919130311;29000.9754187555;29000.9754187555;0;0.798587884512911;0.798587884512911;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ASSnone_HCR12_RECmed_INNvar_OERnone_Fscan0.08";"ASSnone";"HCR12";"RECmed";"INNvar";"OERnone";0.08;"PIL";2056;27915153.9411592;811489.803225533;0.0923779221570321;811489.803225533;61306.2622645903;61306.2622645903;0;1.33735781406752;1.33735781406752;NA;12634806.6877185;554416.735374788;0.0795058722762321;554416.735374788;42089.3160195383;42089.3160195383;0;0.971133749431043;0.971133749431043;NA;5562156.65850061;378992.956618541;0.0602311188253357;378992.956618541;28745.2994766003;28745.2994766003;0;0.810964759622018;0.810964759622018;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ASSnone_HCR12_RECmed_INNvar_OERnone_Fscan0.08";"ASSnone";"HCR12";"RECmed";"INNvar";"OERnone";0.08;"PIL";2057;29026709.7434092;811767.14766194;0.0912007454372168;811767.14766194;60904.5667906063;60904.5667906063;0;1.37999109167286;1.37999109167286;NA;12619620.6530493;557898.148378863;0.0791659426808775;557898.148378863;41832.6983499637;41832.6983499637;0;0.976918853452686;0.976918853452686;NA;5313864.3855865;396856.689275418;0.060680145472653;396856.689275418;28088.662494777;28088.662494777;0;0.79185853925783;0.79185853925783;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ASSnone_HCR12_RECmed_INNvar_OERnone_Fscan0.08";"ASSnone";"HCR12";"RECmed";"INNvar";"OERnone";0.08;"PIL";2058;29740724.0475264;815155.220187831;0.0920453920157008;815155.220187831;61396.8428561278;61396.8428561278;0;1.32631565017191;1.32631565017191;NA;12438803.0578671;558055.339828099;0.0791089525638193;558055.339828099;42029.3567752179;42029.3567752179;0;0.983140343415058;0.983140343415058;NA;5057531.25587018;394896.506195683;0.0623452123228513;394896.506195683;29770.6398295134;29770.6398295134;0;0.810563032073998;0.810563032073998;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ASSnone_HCR12_RECmed_INNvar_OERnone_Fscan0.08";"ASSnone";"HCR12";"RECmed";"INNvar";"OERnone";0.08;"PIL";2059;28056676.8359208;848823.866489466;0.0919279199967337;848823.866489466;61079.9198428673;61079.9198428673;0;1.32721318950272;1.32721318950272;NA;12162114.2865747;556552.548012187;0.0795292392076771;556552.548012187;42031.1337420223;42031.1337420223;0;0.98706208209392;0.98706208209392;NA;5037435.90597961;393682.221030833;0.0622158486697858;393682.221030833;29411.3557001043;29411.3557001043;0;0.807605084455255;0.807605084455255;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ASSnone_HCR12_RECmed_INNvar_OERnone_Fscan0.08";"ASSnone";"HCR12";"RECmed";"INNvar";"OERnone";0.08;"PIL";2060;28086431.9568057;807594.529013112;0.0922496394044047;807594.529013112;63413.3177201475;63413.3177201475;0;1.3390509456014;1.3390509456014;NA;12627791.229024;550714.52177697;0.0799045120299112;550714.52177697;41925.6104845533;41925.6104845533;0;0.98045592685405;0.98045592685405;NA;5350833.47041247;386907.963362152;0.0620131433377947;386907.963362152;29175.8965008686;29175.8965008686;0;0.805028321162521;0.805028321162521;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ASSnone_HCR12_RECmed_INNvar_OERnone_Fscan0.08";"ASSnone";"HCR12";"RECmed";"INNvar";"OERnone";0.08;"PIL";2061;29142853.0768273;822709.930559905;0.0921701313368177;822709.930559905;60824.2837169658;60824.2837169658;0;1.32056158452645;1.32056158452645;NA;12414949.5350575;550240.467718578;0.0790414801093647;550240.467718578;41572.8936597271;41572.8936597271;0;0.969560415528976;0.969560415528976;NA;5196356.72469637;388559.407410325;0.0624775790238317;388559.407410325;28638.393179343;28638.393179343;0;0.804114620554662;0.804114620554662;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ASSnone_HCR12_RECmed_INNvar_OERnone_Fscan0.08";"ASSnone";"HCR12";"RECmed";"INNvar";"OERnone";0.08;"PIL";2062;28023999.6687855;825537.829654537;0.0928604765214668;825537.829654537;62265.9673765911;62265.9673765911;0;1.32784815887917;1.32784815887917;NA;12157442.1252939;552994.248408102;0.0792940990502972;552994.248408102;41584.2806565151;41584.2806565151;0;0.986203999295614;0.986203999295614;NA;5079014.69543758;384545.261116445;0.0606891372521186;384545.261116445;28827.628059304;28827.628059304;0;0.80864450801962;0.80864450801962;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ASSnone_HCR12_RECmed_INNvar_OERnone_Fscan0.08";"ASSnone";"HCR12";"RECmed";"INNvar";"OERnone";0.08;"PIL";2063;28959504.958409;803192.479387659;0.0922886309571655;803192.479387659;62874.6967362491;62874.6967362491;0;1.35534694333296;1.35534694333296;NA;12385712.0995812;554525.548618568;0.0794439569296356;554525.548618568;41685.9568071698;41685.9568071698;0;0.97375030196056;0.97375030196056;NA;5160916.52871493;381021.997959562;0.0617997761477957;381021.997959562;28244.989289888;28244.989289888;0;0.804067469678227;0.804067469678227;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ASSnone_HCR12_RECmed_INNvar_OERnone_Fscan0.08";"ASSnone";"HCR12";"RECmed";"INNvar";"OERnone";0.08;"PIL";2064;27638764.7870951;809830.289489932;0.0916613947861878;809830.289489932;60951.7976747011;60951.7976747011;0;1.32888121127314;1.32888121127314;NA;12242950.2199851;554251.075655243;0.0795401074906022;554251.075655243;41767.1921172556;41767.1921172556;0;0.976305501612539;0.976305501612539;NA;5359451.08086186;385249.253256186;0.0614008986129968;385249.253256186;28537.1486243577;28537.1486243577;0;0.806229985256105;0.806229985256105;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ASSnone_HCR12_RECmed_INNvar_OERnone_Fscan0.08";"ASSnone";"HCR12";"RECmed";"INNvar";"OERnone";0.08;"PIL";2065;29859297.0888325;812792.364696212;0.0917048041513826;812792.364696212;61621.9149577259;61621.9149577259;0;1.33268398050623;1.33268398050623;NA;12290189.1424938;552309.359771789;0.0796164376718863;552309.359771789;41859.8822048151;41859.8822048151;0;0.981953944709298;0.981953944709298;NA;5154506.80189804;396710.379148557;0.0613478571376669;396710.379148557;28868.1310263158;28868.1310263158;0;0.80937552135769;0.80937552135769;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ASSnone_HCR12_RECmed_INNvar_OERnone_Fscan0.08";"ASSnone";"HCR12";"RECmed";"INNvar";"OERnone";0.08;"PIL";2066;29705743.9442265;804999.493374695;0.0919174641991811;804999.493374695;61738.6388864734;61738.6388864734;0;1.35505924211626;1.35505924211626;NA;12742681.7799819;557365.657516702;0.0793351176947519;557365.657516702;41779.8928130568;41779.8928130568;0;0.977166858610576;0.977166858610576;NA;5340392.32119362;390400.166036445;0.0604669342098366;390400.166036445;29655.1112987789;29655.1112987789;0;0.811184830866907;0.811184830866907;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ASSnone_HCR12_RECmed_INNvar_OERnone_Fscan0.08";"ASSnone";"HCR12";"RECmed";"INNvar";"OERnone";0.08;"PIL";2067;29216558.9242602;831467.09895022;0.0914917141268997;831467.09895022;60456.9263719031;60456.9263719031;0;1.35296658482029;1.35296658482029;NA;12274862.3320599;558060.07257458;0.0790941823946349;558060.07257458;41925.0648429056;41925.0648429056;0;0.970113646491961;0.970113646491961;NA;5199058.96014264;388919.056939514;0.0616654471659918;388919.056939514;28932.6818852617;28932.6818852617;0;0.80347222015488;0.80347222015488;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ASSnone_HCR12_RECmed_INNvar_OERnone_Fscan0.08";"ASSnone";"HCR12";"RECmed";"INNvar";"OERnone";0.08;"PIL";2068;29504085.7499778;814436.18746923;0.0918465501415606;814436.18746923;63038.864308228;63038.864308228;0;1.33597249549819;1.33597249549819;NA;12147914.4385938;556311.540310089;0.0799557182513733;556311.540310089;42329.2425419015;42329.2425419015;0;0.982254906829042;0.982254906829042;NA;5028493.06287335;397903.340588247;0.0609059421418423;397903.340588247;28912.9325564863;28912.9325564863;0;0.809231611652995;0.809231611652995;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ASSnone_HCR12_RECmed_INNvar_OERnone_Fscan0.08";"ASSnone";"HCR12";"RECmed";"INNvar";"OERnone";0.08;"PIL";2069;28237386.3200393;803754.278117311;0.0924514517001074;803754.278117311;61453.8567021881;61453.8567021881;0;1.35354636895802;1.35354636895802;NA;12047922.9332518;553299.771091289;0.0797626820473892;553299.771091289;42028.2881353543;42028.2881353543;0;0.971364093597506;0.971364093597506;NA;5420181.49109119;388479.589697926;0.0616383403896686;388479.589697926;29588.574873316;29588.574873316;0;0.808557191289205;0.808557191289205;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ASSnone_HCR12_RECmed_INNvar_OERnone_Fscan0.08";"ASSnone";"HCR12";"RECmed";"INNvar";"OERnone";0.08;"PIL";2070;30151180.4156809;807945.396175652;0.0917156205138064;807945.396175652;60608.4241956308;60608.4241956308;0;1.33524214432725;1.33524214432725;NA;12440812.6596323;550064.323648687;0.0794180824420876;550064.323648687;41494.5617701733;41494.5617701733;0;0.96988849969603;0.96988849969603;NA;5361491.58558398;381923.18222347;0.0620948244225487;381923.18222347;28860.8524155265;28860.8524155265;0;0.802337002723575;0.802337002723575;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ASSnone_HCR12_RECmed_INNvar_OERnone_Fscan0.09";"ASSnone";"HCR12";"RECmed";"INNvar";"OERnone";0.09;"PIL";2020;29701156.8696392;425929.307846302;0.071656446104668;426967.628316344;19106;19106;0;1.38861792390848;1.38861792390848;NA;11867992.9427876;345546.621481903;0.0594381508250221;346421.380214675;19106;19106;0;1.38861792390848;1.38861792390848;NA;5033915.03310454;289594.730375808;0.0483636943045145;290421.18478947;19106;19106;0;1.38861792390848;1.38861792390848;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ASSnone_HCR12_RECmed_INNvar_OERnone_Fscan0.09";"ASSnone";"HCR12";"RECmed";"INNvar";"OERnone";0.09;"PIL";2021;29458086.7897579;603215.10979467;0.131360250614267;603215.10979467;47805.728752585;47805.728752585;0;2.50213172577122;2.50213172577122;NA;12138505.8070021;406418.655444747;0.0847190175294368;406418.655444747;33438.8022442248;33438.8022442248;0;1.75017283807311;1.75017283807311;NA;5013134.33247507;305042.751620472;0.0569946686755108;305042.751620472;24748.9908578793;24748.9908578793;0;1.2953517668732;1.2953517668732;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ASSnone_HCR12_RECmed_INNvar_OERnone_Fscan0.09";"ASSnone";"HCR12";"RECmed";"INNvar";"OERnone";0.09;"PIL";2022;28930514.497409;703946.805085541;0.155237267663119;703946.805085541;68761.5367347872;68761.5367347872;0;1.70338668161355;1.70338668161355;NA;12123087.0593445;451804.263613525;0.0919820167350764;451804.263613525;39561.4188341674;39561.4188341674;0;1.22065192073821;1.22065192073821;NA;5196220.33270756;313461.764254274;0.0607186929559369;313461.764254274;26102.0372555785;26102.0372555785;0;0.847499717988134;0.847499717988134;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ASSnone_HCR12_RECmed_INNvar_OERnone_Fscan0.09";"ASSnone";"HCR12";"RECmed";"INNvar";"OERnone";0.09;"PIL";2023;32004156.3914417;731816.149637839;0.0965649824807417;731816.149637839;57588.6764097664;57588.6764097664;0;1.47338128744149;1.47338128744149;NA;12136151.3937169;478964.571771248;0.0832760352127516;478964.571771248;37695.3855037328;37695.3855037328;0;0.945380709939681;0.945380709939681;NA;4980775.9510064;310225.650762668;0.0623201979314215;310225.650762668;25966.2232095197;25966.2232095197;0;0.546142969380287;0.546142969380287;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ASSnone_HCR12_RECmed_INNvar_OERnone_Fscan0.09";"ASSnone";"HCR12";"RECmed";"INNvar";"OERnone";0.09;"PIL";2024;30194643.6920347;767320.358333846;0.102994498351789;767320.358333846;62821.5923975153;62821.5923975153;0;1.53403074564398;1.53403074564398;NA;12294045.8476067;500269.22128771;0.0882630636999166;500269.22128771;42058.8212992226;42058.8212992226;0;1.07838249367181;1.07838249367181;NA;5005707.70161459;335010.672026307;0.0665547043085988;335010.672026307;27606.8786432858;27606.8786432858;0;0.887267046941006;0.887267046941006;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ASSnone_HCR12_RECmed_INNvar_OERnone_Fscan0.09";"ASSnone";"HCR12";"RECmed";"INNvar";"OERnone";0.09;"PIL";2025;28541243.4439676;787215.819835495;0.105299958083446;787215.819835495;67702.3161412296;67702.3161412296;0;1.46689793856263;1.46689793856263;NA;12196069.7028419;512246.684335527;0.0909911705498585;512246.684335527;44043.0215029639;44043.0215029639;0;1.02234788314047;1.02234788314047;NA;5032781.03894564;345681.728154807;0.0673563115723802;345681.728154807;29482.4001349342;29482.4001349342;0;0.834263454296513;0.834263454296513;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ASSnone_HCR12_RECmed_INNvar_OERnone_Fscan0.09";"ASSnone";"HCR12";"RECmed";"INNvar";"OERnone";0.09;"PIL";2026;27420446.9493183;781692.749771225;0.104492100961577;781692.749771225;67018.9056791508;67018.9056791508;0;1.39156755212089;1.39156755212089;NA;12444689.8865485;523453.272487788;0.089621265552727;523453.272487788;43718.2967178276;43718.2967178276;0;0.976983122485495;0.976983122485495;NA;5430373.61423976;355805.539218626;0.0683677624069685;355805.539218626;29308.5964823084;29308.5964823084;0;0.801434393154774;0.801434393154774;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ASSnone_HCR12_RECmed_INNvar_OERnone_Fscan0.09";"ASSnone";"HCR12";"RECmed";"INNvar";"OERnone";0.09;"PIL";2027;29754809.7823036;765885.189687474;0.104439903258941;765885.189687474;65782.1586552383;65782.1586552383;0;1.37236012584939;1.37236012584939;NA;12295302.910517;533971.20667887;0.0889229016153182;533971.20667887;44804.8020248312;44804.8020248312;0;0.983907028277875;0.983907028277875;NA;5408213.47619093;359627.649230214;0.0697122198723436;359627.649230214;30254.7391372115;30254.7391372115;0;0.806052701448747;0.806052701448747;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ASSnone_HCR12_RECmed_INNvar_OERnone_Fscan0.09";"ASSnone";"HCR12";"RECmed";"INNvar";"OERnone";0.09;"PIL";2028;27776392.3291669;783899.44897704;0.103760498768814;783899.44897704;66299.1286225524;66299.1286225524;0;1.34613380179689;1.34613380179689;NA;12150317.0667287;535666.51339525;0.089308144963273;535666.51339525;45341.377278879;45341.377278879;0;0.981022064085783;0.981022064085783;NA;5360856.02877393;358416.000948646;0.0679994690631391;358416.000948646;30289.6489053756;30289.6489053756;0;0.804427060528825;0.804427060528825;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ASSnone_HCR12_RECmed_INNvar_OERnone_Fscan0.09";"ASSnone";"HCR12";"RECmed";"INNvar";"OERnone";0.09;"PIL";2029;30962453.3667081;779432.947701811;0.103377593433333;779432.947701811;66872.2014779374;66872.2014779374;0;1.3729351736002;1.3729351736002;NA;12525433.7402564;536112.193151635;0.0894324944160224;536112.193151635;45310.0718625051;45310.0718625051;0;0.986983185933771;0.986983185933771;NA;4930844.15097393;371857.008916932;0.0697736981496609;371857.008916932;30017.0045654288;30017.0045654288;0;0.807191876751412;0.807191876751412;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ASSnone_HCR12_RECmed_INNvar_OERnone_Fscan0.09";"ASSnone";"HCR12";"RECmed";"INNvar";"OERnone";0.09;"PIL";2030;28780702.5515451;811153.982287344;0.103728047864718;811153.982287344;66584.4789124715;66584.4789124715;0;1.34787847778431;1.34787847778431;NA;12073515.1031583;536179.255279784;0.0890647699671813;536179.255279784;45606.4948971667;45606.4948971667;0;0.974533830597823;0.974533830597823;NA;5267889.40245997;363963.81395806;0.0686367280823488;363963.81395806;31144.1307559742;31144.1307559742;0;0.80696567618322;0.80696567618322;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ASSnone_HCR12_RECmed_INNvar_OERnone_Fscan0.09";"ASSnone";"HCR12";"RECmed";"INNvar";"OERnone";0.09;"PIL";2031;28486520.2724867;800925.725891489;0.104011547598786;800925.725891489;68506.9702590546;68506.9702590546;0;1.37228277111007;1.37228277111007;NA;11920844.9053345;537979.326281793;0.0896772127392413;537979.326281793;45492.279271765;45492.279271765;0;0.98278140652457;0.98278140652457;NA;5239994.07476813;365481.902379895;0.0702506252235031;365481.902379895;30679.7004374824;30679.7004374824;0;0.804176938257519;0.804176938257519;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ASSnone_HCR12_RECmed_INNvar_OERnone_Fscan0.09";"ASSnone";"HCR12";"RECmed";"INNvar";"OERnone";0.09;"PIL";2032;28402238.3989808;798799.598410869;0.103664923906198;798799.598410869;67492.4838923357;67492.4838923357;0;1.35196447474278;1.35196447474278;NA;12412595.6537091;538972.366894019;0.0900727303197992;538972.366894019;45637.4271270142;45637.4271270142;0;0.978178242598101;0.978178242598101;NA;5525860.10850949;370398.785638051;0.0682695520648576;370398.785638051;30572.9523567088;30572.9523567088;0;0.812854761553324;0.812854761553324;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ASSnone_HCR12_RECmed_INNvar_OERnone_Fscan0.09";"ASSnone";"HCR12";"RECmed";"INNvar";"OERnone";0.09;"PIL";2033;29303043.7012255;804516.346957748;0.103706381156308;804516.346957748;67065.0799068296;67065.0799068296;0;1.35872161784184;1.35872161784184;NA;12187510.6951407;538685.725284683;0.088817279167422;538685.725284683;45489.7656996337;45489.7656996337;0;0.966954677810985;0.966954677810985;NA;4953414.85799003;368027.142776137;0.0699518349564225;368027.142776137;30897.7913403048;30897.7913403048;0;0.803709417708441;0.803709417708441;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ASSnone_HCR12_RECmed_INNvar_OERnone_Fscan0.09";"ASSnone";"HCR12";"RECmed";"INNvar";"OERnone";0.09;"PIL";2034;30587859.4860164;805510.051033442;0.104045987360764;805510.051033442;68963.4384833142;68963.4384833142;0;1.31922721077042;1.31922721077042;NA;12031393.585811;537929.017035036;0.089560677039822;537929.017035036;45584.2309043259;45584.2309043259;0;0.981641444256357;0.981641444256357;NA;5362477.38108745;372503.697066437;0.0685923506532084;372503.697066437;30867.2159977107;30867.2159977107;0;0.806735843405171;0.806735843405171;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ASSnone_HCR12_RECmed_INNvar_OERnone_Fscan0.09";"ASSnone";"HCR12";"RECmed";"INNvar";"OERnone";0.09;"PIL";2035;28570114.5846256;778708.629225375;0.103677977772499;778708.629225375;68289.280219326;68289.280219326;0;1.33164266231971;1.33164266231971;NA;12420763.6785175;538394.433097683;0.0893388250627559;538394.433097683;45383.7186199127;45383.7186199127;0;0.971257086537209;0.971257086537209;NA;5177019.32621081;366977.825922663;0.0676102422839837;366977.825922663;31073.0343252208;31073.0343252208;0;0.807333674792817;0.807333674792817;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ASSnone_HCR12_RECmed_INNvar_OERnone_Fscan0.09";"ASSnone";"HCR12";"RECmed";"INNvar";"OERnone";0.09;"PIL";2036;28851262.9187593;806840.340437066;0.103752535561891;806840.340437066;66702.9332191548;66702.9332191548;0;1.39637088963696;1.39637088963696;NA;12223133.2030258;542142.439609743;0.0890768007002516;542142.439609743;45406.8291630664;45406.8291630664;0;0.971151359449003;0.971151359449003;NA;5124153.62530531;374325.391237966;0.0696814614385187;374325.391237966;30644.1574393558;30644.1574393558;0;0.809413252423671;0.809413252423671;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
